"param","median_bulk","median_div","smd","distortion_C","distortion_E"
"sigma_mu_C",0.77657824911509,1.0100040903789,1.17724909407924,0.0345334838521766,0.00835673037258719
"r_E",1.62943570649586,1.78946168136762,0.405089578813996,0.0345334838521766,0.00835673037258719
"sigma_r_E",0.783396064857856,0.74754831221002,-0.388789742376302,0.0345334838521766,0.00835673037258719
"sigma_r_C",0.801554193627246,0.814756632856259,0.190380468220062,0.0345334838521766,0.00835673037258719
"r_C",1.55644657735245,1.50642636603512,-0.127982629984888,0.0345334838521766,0.00835673037258719
"phi_E",0.845128907737386,0.845916016693716,-0.0913470566021475,0.0345334838521766,0.00835673037258719
"sigma_IE",0.138940827254893,0.151227253021721,-0.0907033691770198,0.0345334838521766,0.00835673037258719
"sigma_mu_E",0.725343806830716,0.617849794507809,-0.055742453835044,0.0345334838521766,0.00835673037258719
"R_G_boat",3.55025442938763,3.52724656873546,-0.0518809266021591,0.0345334838521766,0.00835673037258719
"phi_C",0.0983120588625728,-0.00191861639744795,-0.0272682200839702,0.0345334838521766,0.00835673037258719
"R_G",1.22899285493065,1.27528736501915,0.0212373050640695,0.0345334838521766,0.00835673037258719
"sigma_eps_E",0.796428193195866,0.794480602533214,-0.0190544274830499,0.0345334838521766,0.00835673037258719
"sigma_eps_C",0.186590889630905,0.169131089567736,3.23842790057339e-05,0.0345334838521766,0.00835673037258719
